site,Plot,tree,species,dbh,dbhclass,height,lcr,class,age,ba,tpa,remin,remax,rerange,remean,aemin,aemax,aerange,aemean,AveInun,fldcls,meddur,medpeak,comp,Pith Score,Match Score,Core Condition,Rings,RelMin,RelMax,RelRng,RelMn,AveInun,MedDur,MedPk,AveFreq,Shan,Simp,Rich,AbsMn,AbsMx,AbsRng,AbsMean,FC1,durbin,pkbin,fqbin
Lake Rebecca,LR4,21,ACSA,15.1,15,60,50,C,69,1.24356654,10,NA,NA,NA,NA,20759,20785,26,20770.20792,27.37033426,NA,NA,NA,mixed,,,,69,9.1,17.7,8.6,11.7,27.37033426,11,133,1.180296296,1.386294361,3.315789474,4,20759,20785,26,20770.20792,25,10,130,1
Lake Rebecca,LR5,1,ULAM,7.7,7,31.6,60,I,NA,0.32336766,10,NA,NA,NA,NA,20795,20865,70,20819.06931,5.33695351,NA,NA,NA,mixed,,,,NA,10.1,18.4,8.3,14.7,5.33695351,12,127,0.415517241,1.386294361,3.102564103,4,20795,20865,70,20819.06931,5,11.5,125,0
Lake Rebecca,LR5,2,PODE,24.6,24,74.6,20,D,71,3.30054264,10,NA,NA,NA,NA,20795,20865,70,20819.06931,5.33695351,NA,NA,NA,mixed,C,C,C,71,10.1,18.4,8.3,14.7,5.33695351,12,127,0.415517241,1.386294361,3.102564103,4,20795,20865,70,20819.06931,5,11.5,125,0
Lake Rebecca,LR5,3,PODE,34.8,34,75.3,30,D,65,6.60501216,10,NA,NA,NA,NA,20795,20865,70,20819.06931,5.33695351,NA,NA,NA,mixed,C,B,C,65,10.1,18.4,8.3,14.7,5.33695351,12,127,0.415517241,1.386294361,3.102564103,4,20795,20865,70,20819.06931,5,11.5,125,0
Lake Rebecca,LR5,4,PODE,23,23,107,15,D,73,2.885166,10,NA,NA,NA,NA,20795,20865,70,20819.06931,5.33695351,NA,NA,NA,mixed,C,C,B,73,10.1,18.4,8.3,14.7,5.33695351,12,127,0.415517241,1.386294361,3.102564103,4,20795,20865,70,20819.06931,5,11.5,125,0
Lake Rebecca,LR5,5,ACSA,15.5,15,55.7,40,I,68,1.3103235,10,NA,NA,NA,NA,20795,20865,70,20819.06931,5.33695351,NA,NA,NA,mixed,A,C,C,68,10.1,18.4,8.3,14.7,5.33695351,12,127,0.415517241,1.386294361,3.102564103,4,20795,20865,70,20819.06931,5,11.5,125,0
Lake Rebecca,LR5,6,PODE,27,27,75.8,20,D,71,3.975966,10,NA,NA,NA,NA,20795,20865,70,20819.06931,5.33695351,NA,NA,NA,mixed,C,C,B,71,10.1,18.4,8.3,14.7,5.33695351,12,127,0.415517241,1.386294361,3.102564103,4,20795,20865,70,20819.06931,5,11.5,125,0
Lake Rebecca,LR5,7,PODE,28.6,28,80.7,25,C,68,4.46115384,10,NA,NA,NA,NA,20795,20865,70,20819.06931,5.33695351,NA,NA,NA,mixed,C,B,C,68,10.1,18.4,8.3,14.7,5.33695351,12,127,0.415517241,1.386294361,3.102564103,4,20795,20865,70,20819.06931,5,11.5,125,0
Lake Rebecca,LR5,8,ACSA,14,14,51.4,40,C,67,1.068984,10,NA,NA,NA,NA,20795,20865,70,20819.06931,5.33695351,NA,NA,NA,mixed,B,C,B,67,10.1,18.4,8.3,14.7,5.33695351,12,127,0.415517241,1.386294361,3.102564103,4,20795,20865,70,20819.06931,5,11.5,125,0
Lake Rebecca,LR5,9,FRPE,5.6,5,29.5,30,S,29,0.17103744,10,NA,NA,NA,NA,20795,20865,70,20819.06931,5.33695351,NA,NA,NA,mixed,B,B,C,29,10.1,18.4,8.3,14.7,5.33695351,12,127,0.415517241,1.386294361,3.102564103,4,20795,20865,70,20819.06931,5,11.5,125,0
Lake Rebecca,LR5,10,ULAM,6.5,6,26.3,40,S,41,0.2304315,10,NA,NA,NA,NA,20795,20865,70,20819.06931,5.33695351,NA,NA,NA,mixed,B,A,C,41,10.1,18.4,8.3,14.7,5.33695351,12,127,0.415517241,1.386294361,3.102564103,4,20795,20865,70,20819.06931,5,11.5,125,0
Lake Rebecca,LR5,11,ACSA,14.2,14,50.4,50,C,59,1.09974456,10,NA,NA,NA,NA,20795,20865,70,20819.06931,5.33695351,NA,NA,NA,mixed,A,C,B,59,10.1,18.4,8.3,14.7,5.33695351,12,127,0.415517241,1.386294361,3.102564103,4,20795,20865,70,20819.06931,5,11.5,125,0
McNally's Landing,ML1,1,FRPE,8.3,8,57.1,0,D,60,0.37572606,10,NA,NA,NA,NA,19897,19929,32,19910.59,5.0576,NA,NA,NA,mixed,C,B,B,49,3.5687348,4.6186036,1.0498688,4.019219369,5.0576,7,132,0.658,0,1,1,19897,19929,32,19910.59,5,7,130,0.5
McNally's Landing,ML1,2,FRPE,16,16,77.9,0,D,33,1.396224,10,NA,NA,NA,NA,19897,19929,32,19910.59,5.0576,NA,NA,NA,mixed,C,A,C,49,3.5687348,4.6186036,1.0498688,4.019219369,5.0576,7,132,0.658,0,1,1,19897,19929,32,19910.59,5,7,130,0.5
McNally's Landing,ML1,3,FRPE,8,8,45.6,0,I,49,0.349056,10,NA,NA,NA,NA,19897,19929,32,19910.59,5.0576,NA,NA,NA,mixed,C,,B,55,3.5687348,4.6186036,1.0498688,4.019219369,5.0576,7,132,0.658,0,1,1,19897,19929,32,19910.59,5,7,130,0.5
McNally's Landing,ML1,4,FRPE,8.4,8,35.7,0,S,61,0.38483424,10,NA,NA,NA,NA,19897,19929,32,19910.59,5.0576,NA,NA,NA,mixed,A,A,A,51,3.5687348,4.6186036,1.0498688,4.019219369,5.0576,7,132,0.658,0,1,1,19897,19929,32,19910.59,5,7,130,0.5
McNally's Landing,ML1,5,FRPE,14,14,63,0,D,50,1.068984,10,NA,NA,NA,NA,19897,19929,32,19910.59,5.0576,NA,NA,NA,mixed,C,B,A,51,3.5687348,4.6186036,1.0498688,4.019219369,5.0576,7,132,0.658,0,1,1,19897,19929,32,19910.59,5,7,130,0.5
McNally's Landing,ML1,6,FRPE,16.3,16,63,0,D,39,1.44907326,10,NA,NA,NA,NA,19897,19929,32,19910.59,5.0576,NA,NA,NA,mixed,A,B,A,52,3.5687348,4.6186036,1.0498688,4.019219369,5.0576,7,132,0.658,0,1,1,19897,19929,32,19910.59,5,7,130,0.5
McNally's Landing,ML1,7,FRPE,11.7,11,56.1,0,D,59,0.74659806,10,NA,NA,NA,NA,19897,19929,32,19910.59,5.0576,NA,NA,NA,mixed,A,C,C,36,3.5687348,4.6186036,1.0498688,4.019219369,5.0576,7,132,0.658,0,1,1,19897,19929,32,19910.59,5,7,130,0.5
McNally's Landing,ML1,8,FRPE,13.5,13,55,0,D,47,0.9939915,10,NA,NA,NA,NA,19897,19929,32,19910.59,5.0576,NA,NA,NA,mixed,B,A,A,36,3.5687348,4.6186036,1.0498688,4.019219369,5.0576,7,132,0.658,0,1,1,19897,19929,32,19910.59,5,7,130,0.5
McNally's Landing,ML1,9,FRPE,6.2,6,55,0,D,42,0.20965176,10,NA,NA,NA,NA,19897,19929,32,19910.59,5.0576,NA,NA,NA,mixed,C,A,A,53,3.5687348,4.6186036,1.0498688,4.019219369,5.0576,7,132,0.658,0,1,1,19897,19929,32,19910.59,5,7,130,0.5
McNally's Landing,ML1,10,FRPE,10.8,10,28.2,0,S,58,0.63615456,10,NA,NA,NA,NA,19897,19929,32,19910.59,5.0576,NA,NA,NA,mixed,C,A,A,36,3.5687348,4.6186036,1.0498688,4.019219369,5.0576,7,132,0.658,0,1,1,19897,19929,32,19910.59,5,7,130,0.5
McNally's Landing,ML1,11,FRPE,12.3,12,45.6,0,C,52,0.82513566,10,NA,NA,NA,NA,19897,19929,32,19910.59,5.0576,NA,NA,NA,mixed,A,A,A,34,3.5687348,4.6186036,1.0498688,4.019219369,5.0576,7,132,0.658,0,1,1,19897,19929,32,19910.59,5,7,130,0.5
McNally's Landing,ML1,12,FRPE,18.5,18,57.1,5,D,51,1.8666315,10,NA,NA,NA,NA,19897,19929,32,19910.59,5.0576,NA,NA,NA,mixed,A,B,A,34,3.5687348,4.6186036,1.0498688,4.019219369,5.0576,7,132,0.658,0,1,1,19897,19929,32,19910.59,5,7,130,0.5
McNally's Landing,ML1,13,FRPE,10.5,10,56,5,D,49,0.6013035,10,NA,NA,NA,NA,19897,19929,32,19910.59,5.0576,NA,NA,NA,mixed,C,B,A,34,3.5687348,4.6186036,1.0498688,4.019219369,5.0576,7,132,0.658,0,1,1,19897,19929,32,19910.59,5,7,130,0.5
McNally's Landing,ML1,14,FRPE,10.7,10,55.3,5,D,49,0.62442846,10,NA,NA,NA,NA,19897,19929,32,19910.59,5.0576,NA,NA,NA,mixed,B,B,B,52,3.5687348,4.6186036,1.0498688,4.019219369,5.0576,7,132,0.658,0,1,1,19897,19929,32,19910.59,5,7,130,0.5
McNally's Landing,ML1,15,FRPE,9.2,9,51,0,C,55,0.46162656,10,NA,NA,NA,NA,19897,19929,32,19910.59,5.0576,NA,NA,NA,mixed,C,A,A,36,3.5687348,4.6186036,1.0498688,4.019219369,5.0576,7,132,0.658,0,1,1,19897,19929,32,19910.59,5,7,130,0.5
McNally's Landing,ML1,16,FRPE,10.8,10,46.8,0,I,51,0.63615456,10,NA,NA,NA,NA,19897,19929,32,19910.59,5.0576,NA,NA,NA,mixed,B,C,B,46,3.5687348,4.6186036,1.0498688,4.019219369,5.0576,7,132,0.658,0,1,1,19897,19929,32,19910.59,5,7,130,0.5
McNally's Landing,ML1,17,FRPE,10.1,10,52.9,10,C,51,0.55636254,10,NA,NA,NA,NA,19897,19929,32,19910.59,5.0576,NA,NA,NA,mixed,,,,78,3.5687348,4.6186036,1.0498688,4.019219369,5.0576,7,132,0.658,0,1,1,19897,19929,32,19910.59,5,7,130,0.5
McNally's Landing,ML1,18,FRPE,12.8,12,36.5,5,S,52,0.89358336,10,NA,NA,NA,NA,19897,19929,32,19910.59,5.0576,NA,NA,NA,mixed,,,,70,3.5687348,4.6186036,1.0498688,4.019219369,5.0576,7,132,0.658,0,1,1,19897,19929,32,19910.59,5,7,130,0.5
McNally's Landing,ML2,1,CEOC,13.4,13,58.5,20,C,36,0.97932024,10,NA,NA,NA,NA,19984,20039,55,20009.57,0.3667875,NA,NA,NA,mixed,C,B,B,60,3.5687348,8.2275276,4.6587928,6.009777696,0.3667875,10,120,0.17325,1.083575524,2.322580645,3,19984,20039,55,20009.57,0,10,120,0
McNally's Landing,ML2,2,CEOC,11.4,11,57.6,20,C,36,0.70880184,10,NA,NA,NA,NA,19984,20039,55,20009.57,0.3667875,NA,NA,NA,mixed,C,A,B,33,3.5687348,8.2275276,4.6587928,6.009777696,0.3667875,10,120,0.17325,1.083575524,2.322580645,3,19984,20039,55,20009.57,0,10,120,0
McNally's Landing,ML2,3,CEOC,14.6,14,59.2,35,C,53,1.16257464,10,NA,NA,NA,NA,19984,20039,55,20009.57,0.3667875,NA,NA,NA,mixed,B,A,B,49,3.5687348,8.2275276,4.6587928,6.009777696,0.3667875,10,120,0.17325,1.083575524,2.322580645,3,19984,20039,55,20009.57,0,10,120,0
McNally's Landing,ML2,4,ULAM,10.5,10,45.3,50,I,36,0.6013035,10,NA,NA,NA,NA,19984,20039,55,20009.57,0.3667875,NA,NA,NA,mixed,B,A,A,61,3.5687348,8.2275276,4.6587928,6.009777696,0.3667875,10,120,0.17325,1.083575524,2.322580645,3,19984,20039,55,20009.57,0,10,120,0
McNally's Landing,ML2,5,ULAM,12.6,12,45.3,50,I,34,0.86587704,10,NA,NA,NA,NA,19984,20039,55,20009.57,0.3667875,NA,NA,NA,mixed,B,B,A,50,3.5687348,8.2275276,4.6587928,6.009777696,0.3667875,10,120,0.17325,1.083575524,2.322580645,3,19984,20039,55,20009.57,0,10,120,0
McNally's Landing,ML2,6,CEOC,21,21,61.7,35,D,34,2.405214,10,NA,NA,NA,NA,19984,20039,55,20009.57,0.3667875,NA,NA,NA,mixed,C,A,B,39,3.5687348,8.2275276,4.6587928,6.009777696,0.3667875,10,120,0.17325,1.083575524,2.322580645,3,19984,20039,55,20009.57,0,10,120,0
McNally's Landing,ML2,7,ULAM,12.2,12,40.8,25,I,34,0.81177336,10,NA,NA,NA,NA,19984,20039,55,20009.57,0.3667875,NA,NA,NA,mixed,B,B,B,59,3.5687348,8.2275276,4.6587928,6.009777696,0.3667875,10,120,0.17325,1.083575524,2.322580645,3,19984,20039,55,20009.57,0,10,120,0
McNally's Landing,ML2,8,CEOC,17.5,17,54.4,35,D,52,1.6702875,10,NA,NA,NA,NA,19984,20039,55,20009.57,0.3667875,NA,NA,NA,mixed,B,A,B,47,3.5687348,8.2275276,4.6587928,6.009777696,0.3667875,10,120,0.17325,1.083575524,2.322580645,3,19984,20039,55,20009.57,0,10,120,0
McNally's Landing,ML2,9,CEOC,12.6,12,45.4,20,C,36,0.86587704,10,NA,NA,NA,NA,19984,20039,55,20009.57,0.3667875,NA,NA,NA,mixed,B,A,A,42,3.5687348,8.2275276,4.6587928,6.009777696,0.3667875,10,120,0.17325,1.083575524,2.322580645,3,19984,20039,55,20009.57,0,10,120,0
McNally's Landing,ML2,10,CEOC,18.6,18,59.6,15,C,46,1.88686584,10,NA,NA,NA,NA,19984,20039,55,20009.57,0.3667875,NA,NA,NA,mixed,A,C,A,58,3.5687348,8.2275276,4.6587928,6.009777696,0.3667875,10,120,0.17325,1.083575524,2.322580645,3,19984,20039,55,20009.57,0,10,120,0
McNally's Landing,ML2,11,FRPE,18.2,18,65.2,50,D,78,1.80658296,10,NA,NA,NA,NA,19984,20039,55,20009.57,0.3667875,NA,NA,NA,mixed,,,,52,3.5687348,8.2275276,4.6587928,6.009777696,0.3667875,10,120,0.17325,1.083575524,2.322580645,3,19984,20039,55,20009.57,0,10,120,0
McNally's Landing,ML2,12,FRPE,11.5,11,65.2,50,D,70,0.7212915,10,NA,NA,NA,NA,19984,20039,55,20009.57,0.3667875,NA,NA,NA,mixed,,,,51,3.5687348,8.2275276,4.6587928,6.009777696,0.3667875,10,120,0.17325,1.083575524,2.322580645,3,19984,20039,55,20009.57,0,10,120,0
Minnesota City Boat Club,BC1,1,TIAM,16.2,16,51.9,70,D,60,1.43134776,10,9.899999619,11,1.100000381,10.24166663,19912,19951,39,19927.04,8.333333333,10,8,116.5,mixed,B,C,C,76,9.899999619,11,1.100000381,10.24166663,8.333333333,8,116.5,0.708333333,1.386294361,3,1,19912,19951,39,19927.04,5,7,115,0.5
Minnesota City Boat Club,BC1,2,ULAM,8.9,8,52.2,90,D,21,0.43201134,10,9.899999619,11,1.100000381,10.24166663,19912,19951,39,19927.04,8.333333333,10,8,116.5,mixed,B,A,B,79,9.899999619,11,1.100000381,10.24166663,8.333333333,8,116.5,0.708333333,1.386294361,3,1,19912,19951,39,19927.04,5,7,115,0.5
Minnesota City Boat Club,BC1,3,FRPE,10.7,10,65,80,D,76,0.62442846,10,9.899999619,11,1.100000381,10.24166663,19912,19951,39,19927.04,8.333333333,10,8,116.5,mixed,A,B,A,72,9.899999619,11,1.100000381,10.24166663,8.333333333,8,116.5,0.708333333,1.386294361,3,1,19912,19951,39,19927.04,5,7,115,0.5
Minnesota City Boat Club,BC1,4,FRPE,6.3,6,36,70,S,63,0.21646926,10,9.899999619,11,1.100000381,10.24166663,19912,19951,39,19927.04,8.333333333,10,8,116.5,mixed,B,B,B,74,9.899999619,11,1.100000381,10.24166663,8.333333333,8,116.5,0.708333333,1.386294361,3,1,19912,19951,39,19927.04,5,7,115,0.5
Minnesota City Boat Club,BC1,5,PODE,34.6,34,85,25,D,74,6.52931064,10,9.899999619,11,1.100000381,10.24166663,19912,19951,39,19927.04,8.333333333,10,8,116.5,mixed,C,B,C,52,9.899999619,11,1.100000381,10.24166663,8.333333333,8,116.5,0.708333333,1.386294361,3,1,19912,19951,39,19927.04,5,7,115,0.5
Minnesota City Boat Club,BC1,6,FRPE,11.6,11,45.6,35,C,39,0.73389024,10,9.899999619,11,1.100000381,10.24166663,19912,19951,39,19927.04,8.333333333,10,8,116.5,mixed,C,A,A,81,9.899999619,11,1.100000381,10.24166663,8.333333333,8,116.5,0.708333333,1.386294361,3,1,19912,19951,39,19927.04,5,7,115,0.5
Minnesota City Boat Club,BC2,1,PODE,19.8,19,60,10,D,74,2.13818616,10,8.399999619,9,0.600000381,8.571999969,19863,19892,29,19875.4,18.54444444,20,9,117,mixed,C,C,C,60,8.399999619,9,0.600000381,8.571999969,18.54444444,9,117,1.388888889,1.083575524,2.322580645,3,19863,19892,29,19875.4,15,8.5,115,1
Minnesota City Boat Club,BC2,2,PODE,26.3,26,67,20,D,75,3.77247726,10,8.399999619,9,0.600000381,8.571999969,19863,19892,29,19875.4,18.54444444,20,9,117,mixed,C,A,C,21,8.399999619,9,0.600000381,8.571999969,18.54444444,9,117,1.388888889,1.083575524,2.322580645,3,19863,19892,29,19875.4,15,8.5,115,1
Minnesota City Boat Club,BC2,3,ACSA,23.3,23,61,30,C,74,2.96092206,10,8.399999619,9,0.600000381,8.571999969,19863,19892,29,19875.4,18.54444444,20,9,117,mixed,C,B,A,76,8.399999619,9,0.600000381,8.571999969,18.54444444,9,117,1.388888889,1.083575524,2.322580645,3,19863,19892,29,19875.4,15,8.5,115,1
Minnesota City Boat Club,BC2,4,ACSA,13.1,13,54,45,I,76,0.93596094,10,8.399999619,9,0.600000381,8.571999969,19863,19892,29,19875.4,18.54444444,20,9,117,mixed,B,,C,63,8.399999619,9,0.600000381,8.571999969,18.54444444,9,117,1.388888889,1.083575524,2.322580645,3,19863,19892,29,19875.4,15,8.5,115,1
Minnesota City Boat Club,BC2,5,ACSA,10.3,10,57,65,I,78,0.57861486,10,8.399999619,9,0.600000381,8.571999969,19863,19892,29,19875.4,18.54444444,20,9,117,mixed,B,,A,74,8.399999619,9,0.600000381,8.571999969,18.54444444,9,117,1.388888889,1.083575524,2.322580645,3,19863,19892,29,19875.4,15,8.5,115,1
Minnesota City Boat Club,BC2,6,PODE,19.1,19,64,15,D,82,1.98967374,10,8.399999619,9,0.600000381,8.571999969,19863,19892,29,19875.4,18.54444444,20,9,117,mixed,B,B,C,39,8.399999619,9,0.600000381,8.571999969,18.54444444,9,117,1.388888889,1.083575524,2.322580645,3,19863,19892,29,19875.4,15,8.5,115,1
Minnesota City Boat Club,BC2,7,ACSA,18.7,18,52,35,I,76,1.90720926,10,8.399999619,9,0.600000381,8.571999969,19863,19892,29,19875.4,18.54444444,20,9,117,mixed,B,,A,74,8.399999619,9,0.600000381,8.571999969,18.54444444,9,117,1.388888889,1.083575524,2.322580645,3,19863,19892,29,19875.4,15,8.5,115,1
Minnesota City Boat Club,BC2,8,ACSA,9.6,9,50,60,S,79,0.50264064,10,8.399999619,9,0.600000381,8.571999969,19863,19892,29,19875.4,18.54444444,20,9,117,mixed,C,B,C,75,8.399999619,9,0.600000381,8.571999969,18.54444444,9,117,1.388888889,1.083575524,2.322580645,3,19863,19892,29,19875.4,15,8.5,115,1
Minnesota City Boat Club,BC2,9,ACSA,11.3,11,50,60,S,72,0.69642126,10,8.399999619,9,0.600000381,8.571999969,19863,19892,29,19875.4,18.54444444,20,9,117,mixed,B,C,A,74,8.399999619,9,0.600000381,8.571999969,18.54444444,9,117,1.388888889,1.083575524,2.322580645,3,19863,19892,29,19875.4,15,8.5,115,1
Minnesota City Boat Club,BC2,10,PODE,22.8,22,66,30,D,74,2.83520736,10,8.399999619,9,0.600000381,8.571999969,19863,19892,29,19875.4,18.54444444,20,9,117,mixed,A,A,A,76,8.399999619,9,0.600000381,8.571999969,18.54444444,9,117,1.388888889,1.083575524,2.322580645,3,19863,19892,29,19875.4,15,8.5,115,1
Minnesota City Boat Club,BC2,11,ULAM,5.9,5,32,90,S,52,0.18985374,10,8.399999619,9,0.600000381,8.571999969,19863,19892,29,19875.4,18.54444444,20,9,117,mixed,C,B,A,78,8.399999619,9,0.600000381,8.571999969,18.54444444,9,117,1.388888889,1.083575524,2.322580645,3,19863,19892,29,19875.4,15,8.5,115,1
Minnesota City Boat Club,BC2,12,PODE,21.6,21,66,15,D,81,2.54461824,10,8.399999619,9,0.600000381,8.571999969,19863,19892,29,19875.4,18.54444444,20,9,117,mixed,,,,82,8.399999619,9,0.600000381,8.571999969,18.54444444,9,117,1.388888889,1.083575524,2.322580645,3,19863,19892,29,19875.4,15,8.5,115,1
